Date,Hour,HOEP,Market Demand,Ontario Demand
10/19/2018,15,0,17171,14787
10/19/2018,16,0,17747,15363
10/19/2018,17,0,17994,15667
10/19/2018,18,0,18097,15720
10/19/2018,19,0,18183,15848
10/19/2018,20,0,17966,15606
10/19/2018,21,0,17382,14995
10/19/2018,22,-0.02,16253,13931
10/19/2018,23,-0.77,15088,12810
10/19/2018,24,-2.93,14630,12095
10/20/2018,1,-3.83,13603,11504
10/20/2018,2,-4.25,13255,11152
10/20/2018,3,-4.3,13165,11071
10/20/2018,4,-4.3,13194,11104
10/20/2018,5,-3,13905,11336
10/20/2018,6,-1.97,14602,12002
10/20/2018,7,-0.02,15524,12947
10/20/2018,8,0,16148,13646
10/20/2018,9,0,16307,13782
10/20/2018,10,1.79,16360,13855
10/20/2018,11,4.08,16459,13920
10/20/2018,12,2.35,16244,13773
10/20/2018,13,0,15665,13663
10/20/2018,14,0,15390,13414
10/20/2018,15,-0.02,15363,13333
10/20/2018,16,3.29,16157,14086
10/20/2018,17,5.92,17151,14952
10/20/2018,18,5.8,17596,15212
10/20/2018,19,1.43,17488,14936
10/20/2018,20,0,17117,14541
10/20/2018,21,0,16351,13931
10/20/2018,22,-0.03,15574,13261
10/20/2018,23,-0.09,14945,12566
10/20/2018,24,-2.62,14437,11937
10/21/2018,1,-3.09,13937,11532
10/21/2018,2,-4.1,13702,11268
10/21/2018,3,-3.55,13605,11193
10/21/2018,4,-4.1,13637,11233
10/21/2018,5,-3,13901,11495
10/21/2018,6,-0.97,14453,12010
10/21/2018,7,-0.7,14672,12635
10/21/2018,8,0,15404,13465
10/21/2018,9,2.83,15906,13924
10/21/2018,10,5.82,16133,14135
10/21/2018,11,5.82,16194,14221
10/21/2018,12,5.83,16237,14226
10/21/2018,13,5.8,16321,14289
10/21/2018,14,5.84,16230,14216
10/21/2018,15,9.43,16446,14438
10/21/2018,16,16.11,16929,14950
10/21/2018,17,33.61,17401,15681
10/21/2018,18,88.25,17875,16283
10/21/2018,19,37.19,17847,16175
10/21/2018,20,45.54,17475,15717
10/21/2018,21,16.38,17005,15068
10/21/2018,22,9.07,16072,14074
10/21/2018,23,3.35,15081,13181
10/21/2018,24,8.79,15077,12659
10/22/2018,1,0,14322,12279
10/22/2018,2,-0.05,14120,12073
10/22/2018,3,-0.07,14095,11999
10/22/2018,4,-0.01,14229,12195
10/22/2018,5,0.48,14861,12847
10/22/2018,6,5.31,16262,14247
10/22/2018,7,17.37,17525,15836
10/22/2018,8,31.22,18127,16178
10/22/2018,9,115.41,17857,15979
10/22/2018,10,61.41,17505,15602
10/22/2018,11,10.17,17385,15329
10/22/2018,12,14.37,16962,14945
10/22/2018,13,49.99,17061,15046
10/22/2018,14,14.37,17193,15229
10/22/2018,15,5.96,17530,15474
10/22/2018,16,13.85,17823,15811
10/22/2018,17,19.6,18203,16280
10/22/2018,18,33.43,18734,16796
10/22/2018,19,40.19,19151,17134
10/22/2018,20,37.04,18795,16733
10/22/2018,21,19.19,17919,15966
10/22/2018,22,6.65,16581,14777
10/22/2018,23,6.44,15646,13678
10/22/2018,24,0.39,14833,12830
